SalesOrderNumber,EnglishProductName,Color,SalesAmount,Profit
SO44330,"Road-150 Red, 48",Red,3578.27,1406.98
SO44331,"Road-150 Red, 44",Red,3578.27,1406.98
SO44332,"Road-150 Red, 62",Red,3578.27,1406.98
SO44333,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44334,"Road-150 Red, 44",Red,3578.27,1406.98
SO44335,"Road-650 Red, 62",Red,699.0982,285.95
SO44336,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44337,"Mountain-100 Black, 48",Black,3374.99,1476.9
SO44338,"Road-150 Red, 56",Red,3578.27,1406.98
SO44339,"Road-150 Red, 44",Red,3578.27,1406.98
SO44340,"Road-150 Red, 56",Red,3578.27,1406.98
SO44341,"Mountain-100 Black, 38",Black,3374.99,1476.9
SO44342,"Road-650 Red, 58",Red,699.0982,285.95
SO44343,"Road-150 Red, 56",Red,3578.27,1406.98
SO44344,"Road-150 Red, 62",Red,3578.27,1406.98
SO44345,"Road-150 Red, 52",Red,3578.27,1406.98
SO44346,"Road-650 Black, 62",Black,699.0982,285.95
SO44347,"Road-150 Red, 48",Red,3578.27,1406.98
SO44348,"Road-150 Red, 52",Red,3578.27,1406.98
SO44349,"Road-150 Red, 44",Red,3578.27,1406.98
SO44350,"Road-150 Red, 48",Red,3578.27,1406.98
SO44351,"Road-150 Red, 56",Red,3578.27,1406.98
SO44352,"Road-150 Red, 44",Red,3578.27,1406.98
SO44353,"Road-650 Red, 44",Red,699.0982,285.95
SO44354,"Road-650 Black, 62",Black,699.0982,285.95
SO44355,"Mountain-100 Silver, 48",Silver,3399.99,1487.84
SO44356,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44357,"Road-150 Red, 62",Red,3578.27,1406.98
SO44358,"Road-150 Red, 62",Red,3578.27,1406.98
SO44359,"Road-150 Red, 44",Red,3578.27,1406.98
SO44360,"Road-150 Red, 44",Red,3578.27,1406.98
SO44361,"Road-150 Red, 62",Red,3578.27,1406.98
SO44362,"Road-150 Red, 62",Red,3578.27,1406.98
SO44363,"Road-150 Red, 48",Red,3578.27,1406.98
SO44364,"Mountain-100 Black, 38",Black,3374.99,1476.9
SO44365,"Road-150 Red, 52",Red,3578.27,1406.98
SO44366,"Road-150 Red, 52",Red,3578.27,1406.98
SO44367,"Road-650 Red, 48",Red,699.0982,285.95
SO44368,"Road-150 Red, 56",Red,3578.27,1406.98
SO44369,"Road-150 Red, 62",Red,3578.27,1406.98
SO44370,"Road-150 Red, 52",Red,3578.27,1406.98
SO44371,"Road-150 Red, 44",Red,3578.27,1406.98
SO44372,"Road-150 Red, 62",Red,3578.27,1406.98
SO44373,"Road-150 Red, 62",Red,3578.27,1406.98
SO44374,"Road-150 Red, 62",Red,3578.27,1406.98
SO44375,"Road-150 Red, 62",Red,3578.27,1406.98
SO44376,"Mountain-100 Black, 42",Black,3374.99,1476.9
SO44377,"Road-150 Red, 62",Red,3578.27,1406.98
SO44378,"Mountain-100 Black, 42",Black,3374.99,1476.9
SO44379,"Mountain-100 Black, 48",Black,3374.99,1476.9
SO44380,"Road-150 Red, 62",Red,3578.27,1406.98
SO44381,"Road-150 Red, 52",Red,3578.27,1406.98
SO44382,"Mountain-100 Silver, 48",Silver,3399.99,1487.84
SO44383,"Road-150 Red, 62",Red,3578.27,1406.98
SO44384,"Road-150 Red, 44",Red,3578.27,1406.98
SO44385,"Road-150 Red, 56",Red,3578.27,1406.98
SO44386,"Road-150 Red, 48",Red,3578.27,1406.98
SO44387,"Mountain-100 Black, 48",Black,3374.99,1476.9
SO44388,"Road-150 Red, 62",Red,3578.27,1406.98
SO44389,"Road-150 Red, 52",Red,3578.27,1406.98
SO44390,"Road-150 Red, 56",Red,3578.27,1406.98
SO44391,"Road-150 Red, 52",Red,3578.27,1406.98
SO44392,"Road-150 Red, 56",Red,3578.27,1406.98
SO44393,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44394,"Road-150 Red, 52",Red,3578.27,1406.98
SO44395,"Road-150 Red, 56",Red,3578.27,1406.98
SO44396,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44397,"Road-650 Red, 52",Red,699.0982,285.95
SO44398,"Road-150 Red, 48",Red,3578.27,1406.98
SO44399,"Road-150 Red, 44",Red,3578.27,1406.98
SO44400,"Road-150 Red, 48",Red,3578.27,1406.98
SO44401,"Road-150 Red, 48",Red,3578.27,1406.98
SO44402,"Road-150 Red, 56",Red,3578.27,1406.98
SO44403,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44404,"Road-150 Red, 56",Red,3578.27,1406.98
SO44405,"Road-150 Red, 62",Red,3578.27,1406.98
SO44406,"Road-150 Red, 52",Red,3578.27,1406.98
SO44407,"Mountain-100 Black, 48",Black,3374.99,1476.9
SO44408,"Mountain-100 Black, 48",Black,3374.99,1476.9
SO44409,"Road-650 Red, 58",Red,699.0982,285.95
SO44410,"Road-150 Red, 62",Red,3578.27,1406.98
SO44411,"Road-150 Red, 48",Red,3578.27,1406.98
SO44412,"Mountain-100 Black, 42",Black,3374.99,1476.9
SO44413,"Road-150 Red, 62",Red,3578.27,1406.98
SO44414,"Road-150 Red, 44",Red,3578.27,1406.98
SO44415,"Road-150 Red, 48",Red,3578.27,1406.98
SO44416,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44417,"Road-150 Red, 44",Red,3578.27,1406.98
SO44418,"Road-150 Red, 44",Red,3578.27,1406.98
SO44419,"Road-150 Red, 62",Red,3578.27,1406.98
SO44420,"Road-150 Red, 44",Red,3578.27,1406.98
SO44421,"Road-150 Red, 52",Red,3578.27,1406.98
SO44422,"Road-650 Red, 44",Red,699.0982,285.95
SO44423,"Road-150 Red, 52",Red,3578.27,1406.98
SO44424,"Road-150 Red, 48",Red,3578.27,1406.98
SO44425,"Road-150 Red, 44",Red,3578.27,1406.98
SO44426,"Road-150 Red, 56",Red,3578.27,1406.98
SO44427,"Road-150 Red, 56",Red,3578.27,1406.98
SO44428,"Road-150 Red, 52",Red,3578.27,1406.98
SO44429,"Road-150 Red, 56",Red,3578.27,1406.98
SO44430,"Road-150 Red, 52",Red,3578.27,1406.98
SO44431,"Road-150 Red, 48",Red,3578.27,1406.98
SO44432,"Road-150 Red, 56",Red,3578.27,1406.98
SO44433,"Road-150 Red, 48",Red,3578.27,1406.98
SO44434,"Road-150 Red, 62",Red,3578.27,1406.98
SO44435,"Road-150 Red, 48",Red,3578.27,1406.98
SO44436,"Road-650 Red, 60",Red,699.0982,285.95
SO44437,"Mountain-100 Silver, 38",Silver,3399.99,1487.84
SO44438,"Road-150 Red, 48",Red,3578.27,1406.98
SO44439,"Road-150 Red, 62",Red,3578.27,1406.98
SO44440,"Road-150 Red, 48",Red,3578.27,1406.98
SO44441,"Road-150 Red, 48",Red,3578.27,1406.98
SO44442,"Road-650 Black, 60",Black,699.0982,285.95
SO44443,"Road-150 Red, 62",Red,3578.27,1406.98
SO44444,"Road-150 Red, 44",Red,3578.27,1406.98
SO44445,"Road-150 Red, 56",Red,3578.27,1406.98
SO44446,"Road-150 Red, 52",Red,3578.27,1406.98
SO44447,"Road-150 Red, 48",Red,3578.27,1406.98
SO44448,"Road-150 Red, 44",Red,3578.27,1406.98
SO44449,"Road-150 Red, 48",Red,3578.27,1406.98
SO44450,"Road-150 Red, 62",Red,3578.27,1406.98
SO44451,"Road-150 Red, 52",Red,3578.27,1406.98
SO44452,"Road-650 Black, 58",Black,699.0982,285.95
SO44453,"Road-150 Red, 62",Red,3578.27,1406.98
SO44454,"Road-150 Red, 62",Red,3578.27,1406.98
SO44455,"Road-150 Red, 48",Red,3578.27,1406.98
SO44456,"Road-650 Red, 58",Red,699.0982,285.95
SO44457,"Road-150 Red, 44",Red,3578.27,1406.98
SO44458,"Road-150 Red, 56",Red,3578.27,1406.98
SO44459,"Road-150 Red, 56",Red,3578.27,1406.98
SO44460,"Road-650 Black, 60",Black,699.0982,285.95
SO44461,"Road-150 Red, 52",Red,3578.27,1406.98
SO44462,"Road-150 Red, 44",Red,3578.27,1406.98
SO44463,"Road-650 Black, 58",Black,699.0982,285.95
SO44464,"Road-150 Red, 56",Red,3578.27,1406.98
SO44465,"Road-650 Red, 58",Red,699.0982,285.95
SO44466,"Road-650 Black, 60",Black,699.0982,285.95
SO44467,"Mountain-100 Silver, 44",Silver,3399.99,1487.84
SO44468,"Mountain-100 Black, 48",Black,3374.99,1476.9
SO44469,"Road-150 Red, 56",Red,3578.27,1406.98
SO44470,"Road-150 Red, 52",Red,3578.27,1406.98
SO44471,"Road-650 Red, 60",Red,699.0982,285.95
SO44472,"Road-150 Red, 48",Red,3578.27,1406.98
SO44473,"Road-150 Red, 48",Red,3578.27,1406.98
SO44474,"Road-650 Red, 52",Red,699.0982,285.95
SO44475,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44476,"Road-150 Red, 56",Red,3578.27,1406.98
SO44477,"Road-150 Red, 62",Red,3578.27,1406.98
SO44478,"Road-150 Red, 56",Red,3578.27,1406.98
SO44479,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44480,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44571,"Mountain-100 Silver, 48",Silver,3399.99,1487.84
SO44572,"Road-150 Red, 56",Red,3578.27,1406.98
SO44573,"Mountain-100 Silver, 48",Silver,3399.99,1487.84
SO44574,"Mountain-100 Black, 42",Black,3374.99,1476.9
SO44575,"Mountain-100 Silver, 38",Silver,3399.99,1487.84
SO44576,"Road-150 Red, 52",Red,3578.27,1406.98
SO44577,"Road-150 Red, 56",Red,3578.27,1406.98
SO44578,"Road-150 Red, 56",Red,3578.27,1406.98
SO44579,"Road-150 Red, 48",Red,3578.27,1406.98
SO44580,"Road-150 Red, 56",Red,3578.27,1406.98
SO44581,"Mountain-100 Black, 38",Black,3374.99,1476.9
SO44582,"Mountain-100 Silver, 44",Silver,3399.99,1487.84
SO44583,"Road-150 Red, 62",Red,3578.27,1406.98
SO44584,"Road-150 Red, 52",Red,3578.27,1406.98
SO44585,"Road-150 Red, 48",Red,3578.27,1406.98
SO44586,"Road-150 Red, 56",Red,3578.27,1406.98
SO44587,"Road-150 Red, 44",Red,3578.27,1406.98
SO44588,"Road-650 Black, 52",Black,699.0982,285.95
SO44589,"Mountain-100 Silver, 44",Silver,3399.99,1487.84
SO44590,"Road-150 Red, 62",Red,3578.27,1406.98
SO44591,"Road-650 Red, 52",Red,699.0982,285.95
SO44592,"Road-150 Red, 56",Red,3578.27,1406.98
SO44593,"Road-150 Red, 52",Red,3578.27,1406.98
SO44594,"Road-150 Red, 62",Red,3578.27,1406.98
SO44595,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44596,"Road-150 Red, 52",Red,3578.27,1406.98
SO44597,"Road-150 Red, 62",Red,3578.27,1406.98
SO44598,"Mountain-100 Black, 38",Black,3374.99,1476.9
SO44599,"Road-150 Red, 62",Red,3578.27,1406.98
SO44600,"Road-150 Red, 56",Red,3578.27,1406.98
SO44601,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44602,"Road-150 Red, 56",Red,3578.27,1406.98
SO44603,"Road-650 Black, 52",Black,699.0982,285.95
SO44604,"Road-650 Red, 60",Red,699.0982,285.95
SO44605,"Road-150 Red, 56",Red,3578.27,1406.98
SO44606,"Road-150 Red, 52",Red,3578.27,1406.98
SO44607,"Road-150 Red, 62",Red,3578.27,1406.98
SO44608,"Road-150 Red, 52",Red,3578.27,1406.98
SO44609,"Road-150 Red, 44",Red,3578.27,1406.98
SO44610,"Road-150 Red, 52",Red,3578.27,1406.98
SO44611,"Road-150 Red, 56",Red,3578.27,1406.98
SO44612,"Road-150 Red, 44",Red,3578.27,1406.98
SO44613,"Road-150 Red, 52",Red,3578.27,1406.98
SO44614,"Road-150 Red, 48",Red,3578.27,1406.98
SO44615,"Road-150 Red, 56",Red,3578.27,1406.98
SO44616,"Road-150 Red, 56",Red,3578.27,1406.98
SO44617,"Road-150 Red, 52",Red,3578.27,1406.98
SO44618,"Road-150 Red, 56",Red,3578.27,1406.98
SO44619,"Road-150 Red, 48",Red,3578.27,1406.98
SO44620,"Road-150 Red, 48",Red,3578.27,1406.98
SO44621,"Road-150 Red, 52",Red,3578.27,1406.98
SO44622,"Road-150 Red, 44",Red,3578.27,1406.98
SO44623,"Road-150 Red, 48",Red,3578.27,1406.98
SO44624,"Road-650 Black, 52",Black,699.0982,285.95
SO44625,"Road-150 Red, 56",Red,3578.27,1406.98
SO44626,"Road-150 Red, 52",Red,3578.27,1406.98
SO44627,"Mountain-100 Black, 42",Black,3374.99,1476.9
SO44628,"Mountain-100 Black, 38",Black,3374.99,1476.9
SO44629,"Road-150 Red, 44",Red,3578.27,1406.98
SO44630,"Road-150 Red, 48",Red,3578.27,1406.98
SO44631,"Road-150 Red, 62",Red,3578.27,1406.98
SO44632,"Road-150 Red, 56",Red,3578.27,1406.98
SO44633,"Road-150 Red, 62",Red,3578.27,1406.98
SO44634,"Road-150 Red, 44",Red,3578.27,1406.98
SO44635,"Road-150 Red, 62",Red,3578.27,1406.98
SO44636,"Road-150 Red, 56",Red,3578.27,1406.98
SO44637,"Road-150 Red, 44",Red,3578.27,1406.98
SO44638,"Road-150 Red, 62",Red,3578.27,1406.98
SO44639,"Road-650 Red, 52",Red,699.0982,285.95
SO44640,"Road-150 Red, 52",Red,3578.27,1406.98
SO44641,"Road-150 Red, 52",Red,3578.27,1406.98
SO44642,"Road-650 Red, 52",Red,699.0982,285.95
SO44643,"Road-150 Red, 56",Red,3578.27,1406.98
SO44644,"Road-150 Red, 44",Red,3578.27,1406.98
SO44645,"Mountain-100 Silver, 38",Silver,3399.99,1487.84
SO44646,"Mountain-100 Silver, 38",Silver,3399.99,1487.84
SO44647,"Road-150 Red, 48",Red,3578.27,1406.98
SO44648,"Mountain-100 Silver, 38",Silver,3399.99,1487.84
SO44649,"Mountain-100 Silver, 38",Silver,3399.99,1487.84
SO44650,"Mountain-100 Black, 48",Black,3374.99,1476.9
SO44651,"Road-150 Red, 52",Red,3578.27,1406.98
SO44652,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44653,"Road-650 Red, 44",Red,699.0982,285.95
SO44654,"Road-150 Red, 52",Red,3578.27,1406.98
SO44655,"Mountain-100 Silver, 44",Silver,3399.99,1487.84
SO44656,"Road-150 Red, 44",Red,3578.27,1406.98
SO44657,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44658,"Road-150 Red, 48",Red,3578.27,1406.98
SO44659,"Road-150 Red, 52",Red,3578.27,1406.98
SO44660,"Road-150 Red, 62",Red,3578.27,1406.98
SO44661,"Road-650 Black, 62",Black,699.0982,285.95
SO44662,"Mountain-100 Black, 42",Black,3374.99,1476.9
SO44663,"Road-150 Red, 52",Red,3578.27,1406.98
SO44664,"Road-150 Red, 44",Red,3578.27,1406.98
SO44665,"Road-650 Black, 60",Black,699.0982,285.95
SO44666,"Road-150 Red, 52",Red,3578.27,1406.98
SO44667,"Road-150 Red, 62",Red,3578.27,1406.98
SO44668,"Road-150 Red, 52",Red,3578.27,1406.98
SO44669,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44670,"Road-150 Red, 52",Red,3578.27,1406.98
SO44671,"Road-150 Red, 44",Red,3578.27,1406.98
SO44672,"Road-150 Red, 62",Red,3578.27,1406.98
SO44673,"Road-150 Red, 56",Red,3578.27,1406.98
SO44674,"Road-150 Red, 56",Red,3578.27,1406.98
SO44675,"Road-650 Black, 62",Black,699.0982,285.95
SO44676,"Road-150 Red, 48",Red,3578.27,1406.98
SO44677,"Road-150 Red, 62",Red,3578.27,1406.98
SO44678,"Road-150 Red, 62",Red,3578.27,1406.98
SO44679,"Mountain-100 Silver, 44",Silver,3399.99,1487.84
SO44680,"Road-150 Red, 48",Red,3578.27,1406.98
SO44681,"Road-650 Black, 52",Black,699.0982,285.95
SO44682,"Road-150 Red, 62",Red,3578.27,1406.98
SO44683,"Road-150 Red, 48",Red,3578.27,1406.98
SO44684,"Road-150 Red, 62",Red,3578.27,1406.98
SO44685,"Road-150 Red, 62",Red,3578.27,1406.98
SO44686,"Road-150 Red, 52",Red,3578.27,1406.98
SO44687,"Road-650 Black, 52",Black,699.0982,285.95
SO44688,"Road-150 Red, 62",Red,3578.27,1406.98
SO44689,"Road-150 Red, 62",Red,3578.27,1406.98
SO44690,"Mountain-100 Silver, 38",Silver,3399.99,1487.84
SO44691,"Mountain-100 Silver, 44",Silver,3399.99,1487.84
SO44692,"Road-150 Red, 44",Red,3578.27,1406.98
SO44693,"Road-150 Red, 44",Red,3578.27,1406.98
SO44694,"Road-150 Red, 44",Red,3578.27,1406.98
SO44695,"Mountain-100 Silver, 44",Silver,3399.99,1487.84
SO44696,"Road-150 Red, 52",Red,3578.27,1406.98
SO44697,"Road-150 Red, 62",Red,3578.27,1406.98
SO44698,"Road-650 Red, 44",Red,699.0982,285.95
SO44699,"Road-150 Red, 52",Red,3578.27,1406.98
SO44700,"Road-150 Red, 56",Red,3578.27,1406.98
SO44701,"Road-650 Black, 62",Black,699.0982,285.95
SO44702,"Road-150 Red, 56",Red,3578.27,1406.98
SO44703,"Road-150 Red, 44",Red,3578.27,1406.98
SO44704,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44705,"Road-150 Red, 44",Red,3578.27,1406.98
SO44706,"Road-150 Red, 44",Red,3578.27,1406.98
SO44707,"Road-150 Red, 44",Red,3578.27,1406.98
SO44708,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44709,"Road-150 Red, 44",Red,3578.27,1406.98
SO44710,"Road-150 Red, 52",Red,3578.27,1406.98
SO44711,"Road-150 Red, 62",Red,3578.27,1406.98
SO44712,"Mountain-100 Black, 38",Black,3374.99,1476.9
SO44713,"Road-150 Red, 52",Red,3578.27,1406.98
SO44714,"Road-150 Red, 52",Red,3578.27,1406.98
SO44715,"Road-150 Red, 56",Red,3578.27,1406.98
SO44716,"Road-150 Red, 56",Red,3578.27,1406.98
SO44717,"Road-650 Black, 62",Black,699.0982,285.95
SO44718,"Road-150 Red, 56",Red,3578.27,1406.98
SO44719,"Road-150 Red, 52",Red,3578.27,1406.98
SO44720,"Road-150 Red, 44",Red,3578.27,1406.98
SO44721,"Road-650 Black, 52",Black,699.0982,285.95
SO44722,"Road-150 Red, 62",Red,3578.27,1406.98
SO44723,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44724,"Road-150 Red, 56",Red,3578.27,1406.98
SO44725,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44726,"Road-650 Black, 58",Black,699.0982,285.95
SO44727,"Road-150 Red, 52",Red,3578.27,1406.98
SO44728,"Mountain-100 Silver, 38",Silver,3399.99,1487.84
SO44729,"Road-150 Red, 62",Red,3578.27,1406.98
SO44730,"Road-150 Red, 44",Red,3578.27,1406.98
SO44731,"Road-150 Red, 48",Red,3578.27,1406.98
SO44732,"Road-150 Red, 48",Red,3578.27,1406.98
SO44733,"Road-150 Red, 52",Red,3578.27,1406.98
SO44734,"Road-150 Red, 52",Red,3578.27,1406.98
SO44735,"Road-150 Red, 44",Red,3578.27,1406.98
SO44736,"Road-650 Red, 48",Red,699.0982,285.95
SO44737,"Road-150 Red, 56",Red,3578.27,1406.98
SO44738,"Road-150 Red, 52",Red,3578.27,1406.98
SO44739,"Road-150 Red, 48",Red,3578.27,1406.98
SO44803,"Road-150 Red, 62",Red,3578.27,1406.98
SO44804,"Road-150 Red, 62",Red,3578.27,1406.98
SO44805,"Road-150 Red, 56",Red,3578.27,1406.98
SO44806,"Road-150 Red, 44",Red,3578.27,1406.98
SO44807,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44808,"Road-150 Red, 44",Red,3578.27,1406.98
SO44809,"Road-650 Black, 52",Black,699.0982,285.95
SO44810,"Road-150 Red, 44",Red,3578.27,1406.98
SO44811,"Road-150 Red, 44",Red,3578.27,1406.98
SO44812,"Road-150 Red, 56",Red,3578.27,1406.98
SO44813,"Road-150 Red, 48",Red,3578.27,1406.98
SO44814,"Road-150 Red, 52",Red,3578.27,1406.98
SO44815,"Mountain-100 Black, 48",Black,3374.99,1476.9
SO44816,"Road-150 Red, 48",Red,3578.27,1406.98
SO44817,"Road-150 Red, 48",Red,3578.27,1406.98
SO44818,"Road-150 Red, 52",Red,3578.27,1406.98
SO44819,"Road-150 Red, 52",Red,3578.27,1406.98
SO44820,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44821,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44822,"Road-150 Red, 44",Red,3578.27,1406.98
SO44823,"Road-150 Red, 52",Red,3578.27,1406.98
SO44824,"Road-150 Red, 48",Red,3578.27,1406.98
SO44825,"Road-150 Red, 48",Red,3578.27,1406.98
SO44826,"Road-150 Red, 56",Red,3578.27,1406.98
SO44827,"Mountain-100 Silver, 38",Silver,3399.99,1487.84
SO44828,"Road-150 Red, 48",Red,3578.27,1406.98
SO44829,"Road-650 Black, 60",Black,699.0982,285.95
SO44830,"Road-150 Red, 56",Red,3578.27,1406.98
SO44831,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44832,"Road-150 Red, 44",Red,3578.27,1406.98
SO44833,"Road-150 Red, 62",Red,3578.27,1406.98
SO44834,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44835,"Road-150 Red, 44",Red,3578.27,1406.98
SO44836,"Road-150 Red, 56",Red,3578.27,1406.98
SO44837,"Road-150 Red, 48",Red,3578.27,1406.98
SO44838,"Road-150 Red, 44",Red,3578.27,1406.98
SO44839,"Road-150 Red, 56",Red,3578.27,1406.98
SO44840,"Road-150 Red, 56",Red,3578.27,1406.98
SO44841,"Road-150 Red, 56",Red,3578.27,1406.98
SO44842,"Road-150 Red, 62",Red,3578.27,1406.98
SO44843,"Road-150 Red, 48",Red,3578.27,1406.98
SO44844,"Road-150 Red, 56",Red,3578.27,1406.98
SO44845,"Road-150 Red, 52",Red,3578.27,1406.98
SO44846,"Road-150 Red, 56",Red,3578.27,1406.98
SO44847,"Mountain-100 Silver, 44",Silver,3399.99,1487.84
SO44848,"Mountain-100 Black, 38",Black,3374.99,1476.9
SO44849,"Road-650 Red, 60",Red,699.0982,285.95
SO44850,"Road-650 Black, 62",Black,699.0982,285.95
SO44851,"Road-150 Red, 62",Red,3578.27,1406.98
SO44852,"Road-150 Red, 44",Red,3578.27,1406.98
SO44853,"Mountain-100 Black, 38",Black,3374.99,1476.9
SO44854,"Road-150 Red, 44",Red,3578.27,1406.98
SO44855,"Road-650 Red, 58",Red,699.0982,285.95
SO44856,"Road-650 Red, 48",Red,699.0982,285.95
SO44857,"Road-150 Red, 62",Red,3578.27,1406.98
SO44858,"Road-150 Red, 48",Red,3578.27,1406.98
SO44859,"Road-150 Red, 62",Red,3578.27,1406.98
SO44860,"Road-150 Red, 62",Red,3578.27,1406.98
SO44861,"Road-150 Red, 56",Red,3578.27,1406.98
SO44862,"Road-150 Red, 52",Red,3578.27,1406.98
SO44863,"Road-150 Red, 62",Red,3578.27,1406.98
SO44864,"Mountain-100 Black, 38",Black,3374.99,1476.9
SO44865,"Mountain-100 Black, 48",Black,3374.99,1476.9
SO44866,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44867,"Road-150 Red, 52",Red,3578.27,1406.98
SO44868,"Road-150 Red, 52",Red,3578.27,1406.98
SO44869,"Road-150 Red, 48",Red,3578.27,1406.98
SO44870,"Road-150 Red, 44",Red,3578.27,1406.98
SO44871,"Mountain-100 Silver, 42",Silver,3399.99,1487.84
SO44872,"Road-150 Red, 48",Red,3578.27,1406.98
SO44873,"Road-150 Red, 48",Red,3578.27,1406.98
SO44874,"Road-650 Red, 58",Red,699.0982,285.95
SO44875,"Road-150 Red, 52",Red,3578.27,1406.98
SO44876,"Road-150 Red, 48",Red,3578.27,1406.98
SO44877,"Road-150 Red, 44",Red,3578.27,1406.98
SO44878,"Road-150 Red, 44",Red,3578.27,1406.98
SO44879,"Road-150 Red, 62",Red,3578.27,1406.98
SO44880,"Road-150 Red, 44",Red,3578.27,1406.98
SO44881,"Road-150 Red, 52",Red,3578.27,1406.98
SO44882,"Road-150 Red, 44",Red,3578.27,1406.98
SO44883,"Road-150 Red, 56",Red,3578.27,1406.98
SO44884,"Road-150 Red, 48",Red,3578.27,1406.98
SO44885,"Road-150 Red, 62",Red,3578.27,1406.98
SO44886,"Road-150 Red, 56",Red,3578.27,1406.98
SO44887,"Road-150 Red, 62",Red,3578.27,1406.98
SO44888,"Road-150 Red, 62",Red,3578.27,1406.98
SO44889,"Mountain-100 Black, 38",Black,3374.99,1476.9
SO44890,"Mountain-100 Silver, 44",Silver,3399.99,1487.84
SO44891,"Road-150 Red, 62",Red,3578.27,1406.98
SO44892,"Road-150 Red, 52",Red,3578.27,1406.98
SO44893,"Road-150 Red, 56",Red,3578.27,1406.98
SO44894,"Mountain-100 Black, 38",Black,3374.99,1476.9
SO44895,"Mountain-100 Black, 48",Black,3374.99,1476.9
SO44896,"Mountain-100 Silver, 44",Silver,3399.99,1487.84
SO44897,"Road-150 Red, 56",Red,3578.27,1406.98
SO44898,"Road-150 Red, 62",Red,3578.27,1406.98
SO44899,"Mountain-100 Black, 48",Black,3374.99,1476.9
SO44900,"Road-150 Red, 56",Red,3578.27,1406.98
SO44901,"Road-150 Red, 52",Red,3578.27,1406.98
SO44902,"Road-150 Red, 56",Red,3578.27,1406.98
SO44903,"Road-150 Red, 52",Red,3578.27,1406.98
SO44904,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44905,"Road-150 Red, 48",Red,3578.27,1406.98
SO44906,"Road-150 Red, 44",Red,3578.27,1406.98
SO44907,"Road-650 Red, 62",Red,699.0982,285.95
SO44908,"Road-150 Red, 56",Red,3578.27,1406.98
SO44909,"Road-150 Red, 62",Red,3578.27,1406.98
SO44910,"Mountain-100 Silver, 38",Silver,3399.99,1487.84
SO44911,"Mountain-100 Black, 42",Black,3374.99,1476.9
SO44912,"Road-150 Red, 62",Red,3578.27,1406.98
SO44913,"Road-150 Red, 44",Red,3578.27,1406.98
SO44914,"Road-150 Red, 44",Red,3578.27,1406.98
SO44915,"Road-150 Red, 48",Red,3578.27,1406.98
SO44916,"Road-150 Red, 44",Red,3578.27,1406.98
SO44917,"Road-150 Red, 62",Red,3578.27,1406.98
SO44918,"Mountain-100 Black, 44",Black,3374.99,1476.9
SO44919,"Road-150 Red, 62",Red,3578.27,1406.98
SO44920,"Road-650 Black, 44",Black,699.0982,285.95
SO44921,"Road-150 Red, 48",Red,3578.27,1406.98
SO44922,"Road-150 Red, 56",Red,3578.27,1406.98
SO44923,"Road-150 Red, 48",Red,3578.27,1406.98
SO44924,"Road-150 Red, 62",Red,3578.27,1406.98
SO44925,"Road-150 Red, 52",Red,3578.27,1406.98
SO44926,"Road-650 Red, 48",Red,699.0982,285.95
SO44927,"Mountain-100 Black, 38",Black,3374.99,1476.9
SO44928,"Road-150 Red, 56",Red,3578.27,1406.98
